SK_MATRICULA;NM_LOCALIDADE;NM_CATEGORIATARIFARIA;NM_SITUACAO_IMOVEL;NN_MORADORES;NN_MORADORES_ANALISE;ST_PISCINA;LAT_GEO;LONG_GEO;X;Y;CD_SETOR_ORIGINAL;CD_SETOR;NN_MEDIA_CONSUMO;NN_CONSUMO_DIARIO;TP_COMPORTAMENTO;VL_RENDA_MEDIA_RESPONSAVEL;NN_MEDIA_MORADORES_IBGE
E3F43A2FC74F5F68B32773DB61355EE0CC93A1CD3E9759DCFA87739CBAC66208;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.939506853806856;-38.36110380624053;569300.8163301994;8569467.44959312;292740805090082;S028;7.666666666666667;251.36612021857925;PERDULARIO;1286.26;2.5
E471B2B57D5657077B83A38003E6F0FF4044C618057448B3A0C3BA740D0DAE81;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.946767473311914;-38.37344438736204;567960.222754902;8568667.795344757;292740805090272;S070;6.166666666666667;202.1857923497268;PERDULARIO;5384.51;2.5
E50B47BE2677FB1D7CD9A5C1D6ABF4C020299258B5A79D92C0CCD8A3736EE8D4;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.94641109563962;-38.365922816912025;568776.1880275215;8568705.196843047;292740805090022;S004;10.416666666666666;341.53005464480873;PERDULARIO;2510.55;2.3
E5229EE56D3E5A1E88BA1B8F8EBE83E4DF9D3ABCFDBC15A1AFC6CE116D5348CD;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.946713673591065;-38.37018163297647;568314.1494611922;8568672.875761868;292740805090248;S068;9.5;311.4754098360656;PERDULARIO;4839.78;2.6
E58C183FDF77BC7AF2958F6AE69F775A54587760E5827FC994CB319C65FE0385;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.93631022876596;-38.36637427749597;568729.9845696903;8569822.391894769;292740805090178;S054;9.666666666666666;316.9398907103825;PERDULARIO;2803.54;2.6
E6154FE15A4B3FD6E8713BB01D9CD8A818F1C6CC39AEA63B2BF17014EFDE4FB7;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;0.0;0.0;5223032.968204644;10000000.0;0;S001;12.666666666666666;415.3005464480874;PERDULARIO;;
E615544C79CCD8D861D2C66E6741046DCCE89301196BCA924DE1A4687CABA56A;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.948250985860753;-38.3686479312429;568480.0909319906;8568502.451295847;292740805090020;S002;0.5;16.39344262295082;AMBIENTALISTA;2714.05;2.5
E615820E3FC66703B2C08E0F9D65C99975647A0ACAEF3A8086102F0D3EF39BC9;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.93923487128677;-38.35967168444041;569456.2391405575;8569497.140335638;292740805090166;S050;0.0;0.0;AMBIENTALISTA;1452.2;2.5
E67F8EC6AEE76529612354E55F091687A0C999E928C38779069FB2A28F49D018;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.93395771229144;-38.36872476019052;568475.6577995435;8570083.190928739;292740805090048;S019;1.0;32.78688524590164;AMBIENTALISTA;2795.63;2.8
E684006E0823A9D15916FD1300022014B85ACE9C77F80783BE728298954BCA92;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.9420169548235;-38.360279187592056;569389.5716240682;8569189.629061881;292740805090066;S021;1.5833333333333333;51.912568306010925;AMBIENTALISTA;1399.27;2.6
E68E8F27AE9E1F474B5BCA76C074BCB82353796DE23F85ECC574BD16822C7E2C;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.932797429311288;-38.363988226264034;568989.7767464059;8570210.236872772;292740805090324;S096;0.0;0.0;AMBIENTALISTA;1669.35;2.5
E6C26209CCA0AA3D5291B164512911AEEAB873B26199D11564017385C65F0979;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.945444346954742;-38.36571031704022;568799.5031888405;8568812.05426758;292740805090140;S048;13.75;450.8196721311475;PERDULARIO;4488.4;2.4
E6CFE356F86A993591A977806D40C1FF25E5DAE64ACEC5C5F74562986AE8FA74;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.942180307679203;-38.36009432622348;569409.5788284754;8569171.513391696;292740805090066;S021;0.0;0.0;AMBIENTALISTA;1399.27;2.6
E6E18774B57CD7BD0175F25A30CA68290F85406478B9BF7D7CE5D2C34C7C90A8;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.947965133491444;-38.365013464589055;568874.3992537896;8568533.08803965;292740805090023;S005;2.9166666666666665;95.62841530054644;AMBIENTALISTA;2627.26;2.4
E70C83FEBDFED2E9CED2186897117BDA3482410A015E91210535CDEC06BC0E07;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.945876301490422;-38.3658438730039;568784.8977824994;8568764.319517158;292740805090025;S007;10.666666666666666;349.72677595628414;PERDULARIO;2617.43;2.7
E7297C82D80A90DE19896FCA27B54314D07990B2AE4FE1462A23C076091FAEA1;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.951521183347854;-38.35880396852611;569546.9569943813;8568138.13627497;292740805090029;S011;3.5833333333333335;117.48633879781421;MODERADO;4056.18;2.4
E738FCB8D6156E6A9E08702072F80693AC93EE0F4D4D6F039E91B017CFFBFBF1;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.94253970083416;-38.362909916244014;569104.0657196343;8569132.529712804;292740805090067;S022;1.5;49.18032786885246;AMBIENTALISTA;1521.44;2.7
E77E458C3144B2B52700F09F162FB330ADA479E8F98B1B88C81E2DD560F0AC47;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.946291125365867;-38.36071653171075;569340.9503203406;8568717.058607843;292740805090028;S010;3.75;122.95081967213115;PERDULARIO;2386.6;2.4
E7DA0D0AF5D8A65F6B74E79E638F33BD52D2E76735CF3EB588F66770DE2899B3;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.94312476625926;-38.36343361569849;569047.0978047287;8569067.967619326;292740805090067;S022;7.666666666666667;251.36612021857925;PERDULARIO;1521.44;2.7
E80F041DB5C3D3CEAA2DCD45FCC15232CF7E61ED144E87CDA30619FBBD32E830;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;0.0;0.0;5223032.968204644;10000000.0;0;S001;12.333333333333334;404.3715846994536;PERDULARIO;;
E84B1DA009CF7D1FE59D4EEB93BC1F763D721294E470740D0275B26E873E17A6;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.950444627261191;-38.35293018182467;570184.3796520252;8568255.589572838;292740805090344;S102;9.5;311.4754098360656;PERDULARIO;7029.33;2.3
E89657FCB2BF484CD5970C98D70086B3ED27BD44478AFF3524B0F17C6951DB22;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.936930621571282;-38.361781406577016;569228.0251406721;8569752.543513134;292740805090079;S026;0.0;0.0;AMBIENTALISTA;1867.36;2.4
E8AC5DF7821863BD4743DA54F0EBBD19194FE7A2EDFAE9FB0EA6400A576F84DD;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.934870501336496;-38.366310338698135;568737.3145521538;8569981.596791498;292740805090048;S019;4.75;155.7377049180328;PERDULARIO;2795.63;2.8
E8AFA76EE6F44DED9F217A40705D4E043D1D4082F4D7F32FFA8F4BDAF351F952;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;0.0;0.0;5223032.968204644;10000000.0;0;S001;5.333333333333333;174.86338797814207;PERDULARIO;;
E8CE46B19C8ECEB6204CE205AD62460299A74167AE0185FCED81903B82CD98C4;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.94563104041011;-38.3712147620638;568202.3799471082;8568792.881898537;292740805090186;S057;3.4166666666666665;112.02185792349727;MODERADO;2747.83;2.8
E8DC09CBD925239F5E256D742AFF1F1E0BA98CCAD5B7AE5006FBD83E44940818;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.938456757252538;-38.36519107590191;568857.743446438;8569584.685271917;292740805090127;S041;2.75;90.1639344262295;AMBIENTALISTA;3086.7;2.5
E8E093D2EED5A020D45AD8E4528FD67FFFBB63433DE2DF4F67934314CFB943C7;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.933080938120494;-38.35872423942253;569560.7174407879;8570177.458523242;292740805090132;S043;16.333333333333332;535.5191256830601;PERDULARIO;3330.47;2.8
E910AF4C7C4756B2D3D05285F33047D4D78C1F09722ED75F40DA3BB8A9437132;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.922868927607745;-38.35651871856767;569802.8024749729;8571306.22422849;292740805090327;S099;1.0833333333333333;35.5191256830601;AMBIENTALISTA;2114.19;2.5
E92177A0CE1BE6834A7B58557921F0464CDD7E09E82768B21643791003471E16;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.949389103762968;-38.36187526693425;569214.4064377347;8568374.760886414;292740805090081;S027;2.6666666666666665;87.43169398907104;AMBIENTALISTA;2448.48;2.5
E9225FE6B9AD6899135CCE202EDB1A04707C252095B4C841209AEA6A9F84A6EF;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.943753399448385;-38.352234974551614;570261.6626912734;8568995.396118054;292740805090108;S036;6.5;213.11475409836066;PERDULARIO;11368.08;2.7
E9423D8D68461E7BEF44D953A7EB3A58F63ABC6FC77A855E6E677618AAAC7155;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;0.0;0.0;5223032.968204644;10000000.0;0;S001;13.083333333333334;428.9617486338798;PERDULARIO;;
EA0538F7CB965CBC4E22B39B4236778FC1B103CC4B61D5B4A0CF57364EBB7321;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.94906642808364;-38.36518228816797;568855.7845812979;8568411.339198532;292740805090023;S005;25.666666666666668;841.5300546448087;PERDULARIO;2627.26;2.4
EA209DDFB25DA8B148A961EF2EC20F49E193F3813BDE20EAF8C1DFA1E4E4F3DC;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.945826892187704;-38.36816273232623;568533.3827370302;8568770.406358529;292740805090103;S032;5.833333333333333;191.25683060109287;PERDULARIO;2949.96;2.5
EA26C0B12A63566F993E16082909C1F210B7BE657FCB11E34A36C62DB24D60D8;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.943366163182995;-38.36293999162067;569100.5757414949;8569041.137761688;292740805090067;S022;6.333333333333333;207.6502732240437;PERDULARIO;1521.44;2.7
EA29E13861586D4043010AC00EA1AC2B4B2F329CD527DB30E73B6F9F03474DD0;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.939358920800398;-38.36638007418056;568728.520935481;8569485.233013468;292740805090127;S041;4.583333333333333;150.27322404371583;PERDULARIO;3086.7;2.5
EA51293367503CC53E2D6B7F567A2C504608E392F0697477C93E1D158E20C94B;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.944117181846996;-38.36236688750358;569162.534426888;8568957.926237693;292740805090200;S062;0.0;0.0;AMBIENTALISTA;1021.96;2.6
EACA8C4CE25A67AFA92AE54A8D83B25EFE80BE30014BA378A8AAA00EE0D1011D;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.934291082837742;-38.36207531213616;569196.8713889276;8570044.534599632;292740805090323;S095;5.25;172.13114754098362;PERDULARIO;2815.48;2.4
EADED2BA2D7173A92C0E4ADC53F098FFBF9E196872B2509773B974AE99E82488;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;0.0;0.0;5223032.968204644;10000000.0;0;S001;10.916666666666666;357.92349726775956;PERDULARIO;;
EAF019B5A57255EA98883ADCFC9A924D6BDB8804E4B5787916F0584E8E007B12;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.934160256565695;-38.363138827906575;569081.5415559452;8570059.290200826;292740805090323;S095;7.166666666666667;234.97267759562843;PERDULARIO;2815.48;2.4
EB3F9C6342496729484C38EA5738CDB949B91EC521AD0805FC1BA5484FC19057;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.937555743079574;-38.35973312371711;569450.0392362141;8569682.855103202;292740805090033;S015;1.5833333333333333;51.912568306010925;AMBIENTALISTA;1561.82;2.5
EB5CF3A20A5BB319CC0B8115FA07CD1CDB701E9806E4C7A316E29059FE8A142C;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;0.0;0.0;5223032.968204644;10000000.0;0;S001;14.5;475.40983606557376;PERDULARIO;;
EB648A5C0DF8201D7D7E0E436845474CB213BFC62423000ABE314C28DF9D0C51;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.9468025046604;-38.36847990323508;568498.7125100396;8568662.596535342;292740805090103;S032;10.416666666666666;341.53005464480873;PERDULARIO;2949.96;2.5
EB6B9ED0211D375CCF0BFC27F986A82DBC2C565686A0900FF543C12F3ED83FEF;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;0.0;0.0;5223032.968204644;10000000.0;0;S001;10.333333333333334;338.7978142076503;PERDULARIO;;
EB79AE859E5B6EC6FFB4CE58FE93458EE80A5B597601770A4908175CFB2BBE65;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.939326808464475;-38.35706755755683;569738.6932482254;8569486.264453538;292740805090193;S061;22.416666666666668;734.9726775956285;PERDULARIO;1522.32;2.5
EBBD4B6309FC10AFF3803D7B172B5D703C8F6D7356B3BCBF3E8312978AFD20C4;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.94257403904558;-38.36718194309061;568640.6597957601;8569129.88242431;292740805090291;S076;5.416666666666667;177.59562841530055;PERDULARIO;3204.71;2.5
EBD08A6AA47DB0AAE7A8363F6934BE7C0CF0F431FA2F20290DEC3F297B45C749;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;0.0;0.0;5223032.968204644;10000000.0;0;S001;2.9166666666666665;95.62841530054644;AMBIENTALISTA;;
EBD3BF468BBFE3CB931E01B8610DCD4104CF02AD7F493763DBD179A5F7E0E96D;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.949862218027649;-38.36313568845895;569077.5589677708;8568322.779129587;292740805090024;S006;7.416666666666667;243.16939890710384;PERDULARIO;2681.35;2.5
EBD6B4BC2B71CBC465A35C92003944E75EA0970DFE720E6DBC429FD18FBBF806;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.942701217289953;-38.36123355890974;569285.8595268533;8569114.213817623;292740805090318;S093;0.0;0.0;AMBIENTALISTA;5134.75;2.9
EC0C10498EC7F6D72A5A590FA1E3D3869F3DAECB80F53E39F5185E92555AF5ED;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.935953388090816;-38.357129998735815;569732.8572501366;8569859.354814667;292740805090304;S087;6.666666666666667;218.5792349726776;PERDULARIO;2262.39;2.6
EC2B2BB3939E62A75396370BB294B4619FB0B176BB8AF77F65A7EFF11D546122;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.930973130479178;-38.365466514266735;568829.9172804437;8570412.387312545;292740805090260;S069;17.25;565.5737704918033;PERDULARIO;5035.7;3.1
EC617C591FDA5370B3804C09A4ECD1D53C5B852E35817FC20ABFFF7AF3FE9EFE;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.94266047044004;-38.3679759780194;568554.50544277;8569120.536757655;292740805090291;S076;5.0;163.9344262295082;PERDULARIO;3204.71;2.5
EC6B407D364EEBB770F156C220042E2AB2BB8965AD848C47CAB36DE824E98C9E;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.94689339276859;-38.36852805833453;568493.4642871507;8568652.557948876;292740805090103;S032;0.0;0.0;AMBIENTALISTA;2949.96;2.5
EC731FC3F8DB0ED05676B42A79D86628937204695C3AF7858AA7BF5F7ADC0470;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.947641077010315;-38.36947319337805;568390.7412875695;8568570.123134691;292740805090020;S002;4.25;139.34426229508196;PERDULARIO;2714.05;2.5
EC847CB4A7A08EC3A27F688467D89C074800469B4853410408AF76DDB0346FB6;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.938915800861992;-38.3597485773245;569447.9865713984;8569532.447835334;292740805090166;S050;8.416666666666666;275.95628415300547;PERDULARIO;1452.2;2.5
EC85C98C7E7E0C7CB63D904C70341E9A44E48EF8B92073FC974C26F426AAB4E7;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.955212046211042;-38.353846217271816;570083.6852834931;8567728.601525268;292740805090031;S013;0.08333333333333333;2.73224043715847;AMBIENTALISTA;5793.16;2.4
ECDD3C01A973B232DB612C1E30B8EFF0E3B1D53FE9758CD7BA4A23EBB7008410;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.923635978234868;-38.35708163904625;569741.5234367952;8571221.547965653;292740805090327;S099;3.0833333333333335;101.0928961748634;MODERADO;2114.19;2.5
ED385ADCD1A0794C0FB5346CFC65E6C852F8DC534DF80ED2D224C19EA910972C;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;0.0;0.0;5223032.968204644;10000000.0;0;S001;18.416666666666668;603.8251366120219;PERDULARIO;;
ED4BDF1B888F5CCC7750045F7706ABDAB9A9039E9C62DF83991483606249106B;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.935910988800106;-38.36625975937111;568742.5162508014;8569866.513810948;292740805090178;S054;4.75;155.7377049180328;PERDULARIO;2803.54;2.6
ED9407837164EFC8038669A9CB012A58BE17A8BF77E5220FEEC44EDEB67180FC;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.945499309623305;-38.37638931332759;567641.127824868;8568808.824561471;292740805090272;S070;5.583333333333333;183.0601092896175;PERDULARIO;5384.51;2.5
EE1A59739599F1F90770AB5BEFCB19C37640CE32FB4EF2CE0A1AFF42E22F87C4;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.944946487591311;-38.370914275925095;568235.1601488176;8568868.50767559;292740805090186;S057;6.333333333333333;207.6502732240437;PERDULARIO;2747.83;2.8
EE21FDCACD43BCEADF57CE528F5C86CBEC47A169F2DBF561CF995BADE7859E58;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.935459460844978;-38.35777342266845;569663.1987281616;8569914.154438201;292740805090189;S059;9.416666666666666;308.74316939890707;PERDULARIO;1606.74;2.6
EE3406A19E705A5D49E2A6F63DCEC4143553CEF229795CADB4CAA0718421213A;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.945560392048389;-38.36363961533353;569024.082422306;8568798.662638132;292740805090025;S007;15.083333333333334;494.5355191256831;PERDULARIO;2617.43;2.7
EE3A94DD65EB40AB2A27C2EFEA9EA48217671A6B350BCA9935BA76B5301A1B28;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.9393282157617;-38.35918182270804;569509.3504620069;8569486.684154434;292740805090166;S050;8.0;262.2950819672131;PERDULARIO;1452.2;2.5
EE5AF748C3297997EABC58F83B26764718E42E583127AEB8C185EF02CDE88AAF;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.935910357696796;-38.35850697420557;569583.5013865456;8569864.488422872;292740805090189;S059;4.0;131.14754098360655;PERDULARIO;1606.74;2.6
EE916280E3BE2F1ACAE70451EB6698C549D2294C64F19865BE97C93F08DAE2C5;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.945265800709898;-38.37631311859268;567649.455704882;8568834.628556008;292740805090272;S070;1.3333333333333333;43.71584699453552;AMBIENTALISTA;5384.51;2.5
EEAE44955595763BB4F37F2122EA3120DAC1DDD4C60D0485CA4A1B7F230AD822;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.94346121630002;-38.36463527256058;568916.6591916451;8569031.083039941;292740805090140;S048;1.8333333333333333;60.10928961748634;AMBIENTALISTA;4488.4;2.4
EEDBB42D3B6D39095019A26FBD78D9C65C8A8116EC639A356B6C17EE20F3E209;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.934547660708594;-38.36921331196623;568422.5009118933;8570018.078150593;292740805090115;S037;6.75;221.31147540983608;PERDULARIO;1588.18;2.6
EF0FE8CFF1CC120314AD4F636A69082A549DB163A1A98D249A0A21F8D6F51C63;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.939112536890244;-38.3602813275084;569390.142657035;8569510.834953655;292740805090033;S015;0.0;0.0;AMBIENTALISTA;1561.82;2.5
EF191F1BB80A3242405E6E41AD7AA3E45DB3FCDF313ACBE25E1C8E261D237206;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.948884461301857;-38.36910327420394;568430.5271335363;8568432.515973577;292740805090020;S002;12.5;409.8360655737705;PERDULARIO;2714.05;2.5
EF6585FD0E4D3B301547DF4845D2D5243D23860FAB59870C549B163E579EF342;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.935360620811588;-38.359236356464166;569504.5336566872;8569925.483099237;292740805090034;S016;1.0;32.78688524590164;AMBIENTALISTA;2426.54;2.5
EF7470471901664D36DC8C88C787655914614F938AE95EB4C278BBE71962AE4B;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.923268577321368;-38.35636297303394;569819.5868550946;8571261.983763114;292740805090328;S100;4.833333333333333;158.46994535519124;PERDULARIO;3892.08;2.6
EF83E4FE2B1528D30499537425859B94DE7D254B26AC5DD8804E67EFF274A467;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.946868250325853;-38.36206535297466;569194.4834659039;8568653.59856858;292740805090027;S009;0.0;0.0;AMBIENTALISTA;1852.17;2.2
EF87D217F67126855DD30C10A4DF80A79C0A2F1C1B865BE82C873BAC4AFFBA50;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.92636515225085;-38.35759690356436;569684.8702645029;8570919.863663979;292740805090180;S055;5.75;188.52459016393442;PERDULARIO;3709.44;2.6
EFB55E134C7742B6A83F91992BFDD8BF8C17EC178EB6258FFC8D096FFF66A0F4;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.931887816727222;-38.36433615295114;568952.2846545443;8570310.926332831;292740805090326;S098;3.5;114.75409836065573;MODERADO;1712.43;2.8
EFF3D55849AFE7081B8192FDB8F24198FF29A100B2752DD7BEF4897FE96DF54A;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;0.0;0.0;5223032.968204644;10000000.0;0;S001;3.0;98.36065573770492;AMBIENTALISTA;;
F03A143FB9B9AF0438C6457F50D424D3D262D4123C53F237E2C1728030188641;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.948067952111552;-38.36775760915254;568576.7140056144;8568522.454720352;292740805090021;S003;2.5;81.9672131147541;AMBIENTALISTA;2418.3;2.1
F0B8ABDDBA654C26A298C90F9EA1AC5F80E4B80740118A747A4C446BF79A5D9D;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.93185617366065;-38.36315253107587;569080.6890123606;8570314.106700586;292740805090295;S080;8.833333333333334;289.61748633879785;PERDULARIO;1463.48;2.6
F0D93140CCB5082D4D8F7B6F362929BFA098E5CB00602BF6C404FA8B15B094B4;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.942199293960456;-38.37565854146548;567721.286067094;8569173.585520275;292740805090099;S031;27.25;893.4426229508197;PERDULARIO;4757.46;2.3
F0F3F4794A240F9ED9BFA6C5328DFFB7B4636FCF5437097834453209085F6BEA;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.92497034642018;-38.35794168397453;569647.8553628492;8571074.211670283;292740805090180;S055;4.416666666666667;144.80874316939892;PERDULARIO;3709.44;2.6
F10F537CB31BBECF0A43BD2BCEF90EFF70C4265B7CEF07C1DD4E6D176B504CAB;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;0.0;0.0;5223032.968204644;10000000.0;0;S001;24.083333333333332;789.6174863387978;PERDULARIO;;
F12CEBBF793FF21B51AE6286336195EDBA7B2B44D41261C44CE1CD5C920F5444;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.93813320560682;-38.35601016281466;569853.7251403013;8569617.978980051;292740805090123;S040;0.0;0.0;AMBIENTALISTA;1365.35;2.7
F175BC3287856CBD5E5FE4A6EA7CA3452A23244E26BB9DABB03540ED6CB7A48B;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.936338995688866;-38.35794409869826;569644.4405438241;8569816.931388982;292740805090304;S087;2.0;65.57377049180327;AMBIENTALISTA;2262.39;2.6
F205983AF2EBCE74B55C725107F8175FB2C3CAD7271A4C3F2CF56C600ED5AC6A;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.933884172487096;-38.36499174708546;568880.6201708511;8570090.32220915;292740805090299;S082;2.5;81.9672131147541;AMBIENTALISTA;2881.95;2.6
F210D1C37E9A2C0973FEA5FD2C23C28F98ED1E5C3B356165F5A8D0604E4E4DFD;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.934432109730391;-38.35757286778811;569685.2391904987;8570027.71663325;292740805090034;S016;6.166666666666667;202.1857923497268;PERDULARIO;2426.54;2.5
F21BD79CD5FC3C5AA39F75185BA3FD465BB6E51E59DFF63B0EAF61C3A46CEC7F;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.938980777648377;-38.35866082828062;569565.9610140285;8569524.966430258;292740805090166;S050;0.0;0.0;AMBIENTALISTA;1452.2;2.5
F23619438502007684964653874DE7E8B277DB4C4BE5FB1B28A84E42928DFC9A;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.94577969547134;-38.361360313023056;569271.2601285361;8568773.793140499;292740805090026;S008;0.0;0.0;AMBIENTALISTA;2087.65;2.6
F252B59D77FF3A9A8EAE920BC34AD6DA8E32059577157D8F0E7509B067BDEA59;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;0.0;0.0;5223032.968204644;10000000.0;0;S001;2.5833333333333335;84.69945355191257;AMBIENTALISTA;;
F2DF1B5E9FD915592AAC00FF046A1E8A218EE540A34CE5911C2A72DB41C91853;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.927034180958833;-38.35748279269467;569697.0633263723;8570845.843448339;292740805090301;S084;6.166666666666667;202.1857923497268;PERDULARIO;3739.34;2.7
F32301C8B30E6990DC0E140E0B9A33C020668CB983D9AB96E835AC8676058E25;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.934542100426018;-38.35736728666531;569707.5092556328;8570015.496564113;292740805090034;S016;8.75;286.88524590163934;PERDULARIO;2426.54;2.5
F3BBE926319D3FAC7114E63D4F92AD66BBA068BCC0BEC265DB66CAC3A85FC5F8;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.92379410180656;-38.3568903991721;569762.2253540078;8571204.008705646;292740805090327;S099;7.0;229.50819672131146;PERDULARIO;2114.19;2.5
F4FCF8F3220A053F4207CB5C1FCB36546EDBEE6A0962CD8A45DC3219B2C17445;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;0.0;0.0;5223032.968204644;10000000.0;0;S001;7.833333333333333;256.8306010928962;PERDULARIO;;
F585B34F4490A51E18A1BC9EE6C86C02AC666A2B4AD64469F19280D0D9F4D0D7;SALVADOR UMB;RESIDENCIAL;HABITADO;1;1;0;-12.9345557234964;-38.3578766292811;569652.254083571;8570014.128625723;292740805090034;S016;10.083333333333334;330.60109289617486;PERDULARIO;2426.54;2.5
